"school","sex","age","address.type","famsize","divorced","mom.edu","dad.edu","mom.occ","dad.occ","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher.edu","home.internet","romantic","famrel","freetime","goout","weekday.alc","weekend.alc","health.status","absences","first.period.grade","second.period.grade","final.grade","drinking1","drinking2","drinking"
"MS","F",16,"R","greater than 3","0","elementary school","middle school","other","other","home","father",1,3,0,1,1,0,0,0,1,1,1,4,3,4,1,1,3,5,65,70,65,5,2,1
"MS","M",16,"R","less than or equal to 3","0","elementary school","middle school","other","at_home","course","mother",1,1,0,0,0,0,0,1,1,0,0,4,4,4,2,4,5,4,45,50,55,10,8,3
"MS","F",17,"R","greater than 3","0","high school","elementary school","other","other","course","mother",2,2,3,0,1,0,1,0,1,1,1,5,4,4,1,1,5,2,35,45,50,5,2,1
"MS","M",17,"R","greater than 3","0","middle school","middle school","other","other","course","mother",2,1,0,0,0,0,1,1,0,0,1,5,5,5,3,5,5,0,40,65,50,15,10,4
"MS","M",18,"R","greater than 3","0","elementary school","no education","at_home","at_home","course","other",3,1,1,1,1,0,0,1,1,0,0,4,3,2,1,1,4,0,60,60,65,5,2,1
"MS","M",17,"R","greater than 3","0","elementary school","elementary school","other","services","course","mother",2,1,0,0,1,0,1,0,1,1,1,4,5,5,1,3,2,0,50,45,50,5,6,2
"MS","M",18,"U","less than or equal to 3","0","elementary school","elementary school","at_home","at_home","course","mother",2,2,0,0,1,0,1,1,1,0,0,4,3,3,1,4,5,6,50,45,50,5,8,2.5
"MS","F",16,"R","less than or equal to 3","0","middle school","middle school","other","services","course","father",1,2,0,0,0,0,1,1,1,0,1,5,4,3,1,1,1,0,55,65,60,5,2,1
"MS","M",17,"U","greater than 3","0","middle school","middle school","other","other","course","mother",1,1,1,0,0,0,1,1,1,0,1,1,2,1,2,3,5,0,35,0,0,10,6,2.5
"MS","M",16,"R","greater than 3","0","high school","middle school","services","other","course","father",2,1,0,0,0,0,0,1,1,1,0,4,5,5,2,3,5,2,55,45,50,10,6,2.5
"MS","M",16,"R","less than or equal to 3","0","elementary school","elementary school","at_home","other","course","mother",2,1,0,0,0,0,1,1,1,1,0,4,5,5,2,4,5,0,50,50,45,10,8,3
"MS","M",18,"R","greater than 3","0","elementary school","elementary school","services","other","course","other",2,1,1,0,1,0,0,1,0,1,1,5,3,3,2,3,5,2,45,35,45,10,6,2.5
"MS","M",18,"R","greater than 3","0","high school","middle school","services","other","course","mother",1,1,1,0,0,0,0,1,0,1,0,2,3,1,2,2,5,0,20,0,0,10,4,2
"MS","M",19,"U","greater than 3","0","high school","middle school","at_home","services","course","mother",2,1,3,0,0,0,1,1,1,0,0,3,2,1,1,1,3,4,30,55,45,5,2,1
"MS","M",18,"U","greater than 3","0","high school","high school","at_home","at_home","course","mother",1,2,2,0,1,0,1,1,0,1,0,4,4,5,1,3,3,9,20,40,40,5,6,2
"MS","M",16,"R","greater than 3","0","middle school","middle school","services","services","course","mother",2,1,0,0,1,0,1,1,1,1,1,5,4,3,2,4,4,6,35,40,40,10,8,3
"MS","M",19,"U","greater than 3","0","middle school","elementary school","at_home","other","course","other",2,1,3,0,0,0,1,0,0,1,1,4,4,3,1,3,5,4,40,45,45,5,6,2
"MS","F",16,"U","greater than 3","1","high school","middle school","services","at_home","course","mother",2,2,2,0,1,0,1,1,1,0,1,2,5,5,1,1,1,8,25,25,35,5,2,1
"MS","F",17,"U","greater than 3","0","elementary school","elementary school","other","at_home","course","mother",1,1,0,0,1,0,1,1,1,0,0,4,3,2,1,2,5,9,35,45,50,5,4,1.5
"MS","M",20,"R","greater than 3","0","elementary school","elementary school","other","other","course","other",2,1,1,0,1,0,0,1,0,1,1,4,4,3,2,4,4,12,40,55,50,10,8,3
"MS","F",18,"R","greater than 3","1","university or higher","high school","services","services","course","mother",1,1,0,0,1,0,0,1,1,1,0,5,4,4,3,4,2,8,50,55,50,15,8,3.5
"MS","M",18,"R","greater than 3","0","high school","middle school","other","other","course","mother",2,1,0,0,1,0,0,0,1,1,0,2,5,5,5,5,5,8,45,50,55,25,10,5
"MS","M",19,"R","greater than 3","0","elementary school","elementary school","other","services","home","other",3,2,1,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,50,45,55,15,6,3
"MS","M",17,"U","greater than 3","0","high school","high school","health","other","course","mother",2,2,1,0,1,0,0,1,1,1,0,4,5,4,2,3,3,4,40,45,50,10,6,2.5
"MS","M",18,"U","less than or equal to 3","0","elementary school","high school","at_home","services","course","mother",1,1,0,0,0,0,0,1,0,1,1,4,3,3,2,3,3,0,45,50,45,10,6,2.5
"MS","M",19,"R","greater than 3","0","elementary school","elementary school","other","other","home","other",3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,40,45,50,15,6,3
"MS","F",18,"U","greater than 3","1","elementary school","middle school","at_home","other","course","mother",2,2,2,0,1,0,0,1,1,0,0,4,3,3,1,1,5,2,30,40,40,5,2,1
"MS","F",19,"U","less than or equal to 3","1","elementary school","elementary school","at_home","other","course","mother",1,1,0,0,1,0,0,1,0,0,0,1,4,4,1,1,5,0,30,40,35,5,2,1
"MS","F",18,"R","greater than 3","0","middle school","middle school","other","other","other","mother",2,1,1,0,0,0,0,1,0,1,1,5,5,5,1,1,3,0,40,30,0,5,2,1
"MS","F",17,"R","greater than 3","0","no education","no education","at_home","other","course","mother",2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,5,0,50,55,55,5,2,1
"MS","F",17,"R","less than or equal to 3","1","high school","elementary school","other","at_home","course","other",2,3,0,0,1,1,0,1,0,0,0,4,2,3,2,2,3,5,40,35,40,10,4,2
"MS","F",17,"U","greater than 3","0","university or higher","middle school","teacher","services","home","mother",1,2,0,1,1,0,1,1,1,1,0,5,5,5,1,3,5,0,40,40,0,5,6,2
"MS","F",18,"R","less than or equal to 3","0","middle school","middle school","services","services","course","mother",1,2,1,0,1,0,1,1,1,1,0,2,3,3,1,2,4,3,35,30,40,5,4,1.5
"MS","F",17,"U","greater than 3","0","university or higher","elementary school","health","at_home","course","mother",1,1,0,0,1,0,0,1,1,0,1,3,2,2,1,1,5,0,40,50,45,5,2,1
"MS","F",17,"U","less than or equal to 3","0","elementary school","middle school","at_home","other","course","father",1,1,0,0,0,0,0,1,1,1,0,5,5,1,1,1,3,0,35,50,50,5,2,1
"MS","F",18,"U","greater than 3","0","elementary school","elementary school","other","other","course","mother",3,2,2,0,0,0,1,1,1,0,1,3,4,4,2,2,5,3,35,40,35,10,4,2
"MS","F",18,"U","greater than 3","0","middle school","middle school","services","at_home","reputation","father",2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,1,1,2,60,65,70,5,2,1
"MS","F",17,"U","greater than 3","0","high school","high school","services","services","course","mother",2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,4,0,55,60,65,5,2,1
"MS","F",18,"U","less than or equal to 3","1","elementary school","middle school","at_home","other","reputation","mother",2,2,0,0,0,0,0,1,1,1,0,4,4,3,1,2,4,0,60,65,70,5,4,1.5
"MS","F",18,"U","greater than 3","0","university or higher","university or higher","teacher","teacher","reputation","mother",2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,2,1,0,90,90,90,5,4,1.5
"MS","M",18,"U","less than or equal to 3","0","university or higher","university or higher","services","other","reputation","mother",1,1,0,0,1,0,1,1,1,1,0,5,4,5,1,1,5,3,85,85,85,5,2,1
"MS","F",17,"U","greater than 3","0","university or higher","middle school","other","other","course","mother",2,2,0,0,1,0,0,1,1,1,0,4,3,3,1,2,4,0,85,90,90,5,4,1.5
"MS","F",18,"R","greater than 3","0","middle school","middle school","at_home","other","course","mother",3,2,1,0,0,0,1,1,1,0,1,4,3,3,1,1,4,0,45,0,0,5,2,1
"MS","M",18,"U","less than or equal to 3","0","elementary school","middle school","at_home","services","home","mother",2,1,0,0,1,0,0,0,1,0,0,4,1,4,5,5,1,8,50,55,55,25,10,5
"MS","M",18,"R","greater than 3","0","university or higher","university or higher","at_home","services","other","mother",3,1,0,0,1,1,1,1,1,1,1,2,5,5,1,1,1,5,60,65,70,5,2,1
"MS","M",17,"R","greater than 3","0","elementary school","elementary school","other","services","other","father",3,1,0,0,0,0,0,0,0,0,0,4,2,3,3,4,4,4,60,65,70,15,8,3.5
"MS","F",18,"U","greater than 3","0","middle school","middle school","other","other","course","mother",2,2,0,0,1,0,0,0,1,1,1,1,3,1,1,1,2,4,40,40,50,5,2,1
"MS","F",18,"U","less than or equal to 3","0","middle school","middle school","services","services","course","father",2,3,0,0,0,0,0,1,1,1,1,5,4,5,1,4,3,0,55,60,65,5,8,2.5
"MS","F",18,"R","less than or equal to 3","1","university or higher","middle school","teacher","other","reputation","mother",1,2,0,0,0,0,1,1,1,1,1,5,3,1,1,1,5,0,25,0,0,5,2,1
"MS","F",18,"U","greater than 3","0","elementary school","elementary school","at_home","services","course","mother",3,2,1,0,0,0,0,1,0,0,0,4,4,2,1,2,2,2,45,50,50,5,4,1.5
"MS","F",19,"U","greater than 3","0","elementary school","elementary school","at_home","services","other","father",2,1,1,0,0,0,0,1,0,0,0,5,5,5,2,3,2,0,25,0,0,10,6,2.5
"MS","F",17,"U","greater than 3","0","university or higher","middle school","teacher","other","course","father",2,4,0,0,0,0,0,1,1,1,1,4,2,3,3,1,5,0,90,90,90,15,2,2
"MS","F",17,"R","less than or equal to 3","1","middle school","elementary school","services","other","reputation","mother",2,2,0,0,0,0,1,1,1,1,1,5,3,3,1,2,2,5,55,55,60,5,4,1.5
"MS","F",18,"U","less than or equal to 3","1","elementary school","elementary school","at_home","services","course","mother",1,2,0,0,0,0,0,1,1,0,1,5,2,3,1,2,3,2,40,50,55,5,4,1.5
"MS","F",18,"U","greater than 3","0","elementary school","middle school","at_home","at_home","course","father",2,2,0,0,1,0,0,1,0,0,0,4,1,1,1,1,4,0,55,55,60,5,2,1
"MS","F",19,"R","greater than 3","1","elementary school","elementary school","at_home","at_home","course","other",2,2,3,0,1,0,1,1,0,0,1,3,5,4,1,4,1,0,40,0,0,5,8,2.5
"MS","F",18,"R","greater than 3","0","middle school","middle school","services","other","home","mother",2,3,0,0,0,0,0,1,1,1,1,4,2,1,1,1,4,5,70,70,75,5,2,1
"MS","M",17,"R","greater than 3","0","university or higher","high school","services","other","home","mother",2,2,1,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,50,55,55,5,6,2
"MS","F",18,"U","greater than 3","0","high school","high school","services","services","course","father",1,2,0,0,1,0,0,1,1,0,1,5,3,4,1,1,5,0,50,50,50,5,2,1
"MS","F",17,"R","greater than 3","0","university or higher","university or higher","teacher","services","other","father",2,2,0,0,1,1,1,1,1,1,0,4,3,3,1,2,5,2,60,60,60,5,4,1.5
"MS","F",17,"U","less than or equal to 3","1","high school","middle school","services","other","reputation","mother",2,2,0,0,0,0,0,1,1,0,1,1,2,3,1,2,5,0,75,70,75,5,4,1.5
"MS","M",18,"U","less than or equal to 3","0","elementary school","elementary school","other","services","home","father",2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,2,70,65,70,5,4,1.5
"MS","F",18,"U","less than or equal to 3","0","elementary school","elementary school","at_home","services","course","father",2,3,0,0,0,0,0,1,1,1,0,5,3,2,1,1,4,0,95,85,90,5,2,1
"MS","F",18,"R","less than or equal to 3","1","elementary school","middle school","at_home","other","course","mother",3,2,0,0,0,0,0,1,1,0,1,4,3,4,1,4,5,0,80,75,75,5,8,2.5
"MS","F",18,"U","greater than 3","0","high school","high school","services","services","other","mother",2,2,0,0,1,0,0,1,1,1,1,4,3,2,1,3,3,6,65,60,65,5,6,2
"MS","F",17,"U","less than or equal to 3","0","university or higher","university or higher","at_home","at_home","course","mother",1,2,0,0,1,0,1,1,1,1,1,2,3,4,1,1,1,4,75,70,75,5,2,1
"MS","F",17,"R","greater than 3","0","elementary school","middle school","other","services","course","father",2,2,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,0,65,65,65,5,4,1.5
"MS","M",18,"R","greater than 3","0","elementary school","high school","at_home","other","course","mother",2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,0,40,50,45,10,8,3
"MS","M",18,"U","less than or equal to 3","0","university or higher","university or higher","teacher","services","other","mother",2,3,0,0,0,0,0,1,1,1,1,4,2,2,2,2,5,0,75,80,80,10,4,2
"MS","F",17,"R","greater than 3","0","elementary school","elementary school","other","services","reputation","mother",3,1,1,0,1,0,0,1,1,1,1,5,2,1,1,2,1,0,40,40,45,5,4,1.5
"MS","F",18,"U","greater than 3","0","middle school","high school","at_home","services","course","father",2,1,0,0,1,0,0,1,1,1,1,5,2,3,1,2,4,0,50,50,50,5,4,1.5
"MS","F",18,"R","greater than 3","0","university or higher","university or higher","other","teacher","other","father",3,2,0,0,1,0,0,0,1,1,1,3,2,2,4,2,5,0,35,25,0,20,4,3
"MS","M",18,"R","less than or equal to 3","0","elementary school","middle school","at_home","services","other","father",3,1,0,0,1,0,1,1,0,1,1,4,3,3,2,3,3,3,45,50,50,10,6,2.5
"MS","F",17,"U","greater than 3","0","middle school","middle school","other","at_home","home","mother",1,3,0,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,50,55,60,5,2,1
"MS","F",17,"R","greater than 3","0","elementary school","middle school","other","other","course","mother",1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,4,35,40,45,5,6,2
"MS","F",18,"R","less than or equal to 3","0","university or higher","university or higher","other","other","reputation","mother",2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,75,85,85,5,2,1
"MS","F",18,"R","greater than 3","0","elementary school","elementary school","other","other","home","mother",4,3,0,0,0,0,0,1,1,1,0,4,3,2,1,2,4,4,50,55,60,5,4,1.5
"MS","F",19,"R","greater than 3","0","elementary school","elementary school","at_home","other","course","other",2,2,1,0,1,0,0,1,1,1,1,4,3,3,1,1,3,4,35,40,45,5,2,1
"MS","F",18,"R","less than or equal to 3","0","university or higher","university or higher","teacher","services","course","mother",1,2,0,0,0,0,1,1,1,1,0,5,4,3,3,4,2,1,65,70,70,15,8,3.5
"MS","F",18,"U","greater than 3","0","high school","high school","other","other","home","mother",1,2,0,0,0,0,0,1,1,1,1,4,1,3,1,2,1,1,80,80,80,5,4,1.5
"MS","F",17,"R","greater than 3","0","high school","elementary school","at_home","other","reputation","mother",1,2,0,0,1,0,1,0,1,1,0,4,5,4,2,3,1,10,40,45,45,10,6,2.5
"MS","M",18,"U","greater than 3","0","university or higher","university or higher","teacher","teacher","home","father",1,2,0,0,0,0,1,0,1,1,0,3,2,4,1,4,2,4,85,90,95,5,8,2.5
"MS","M",18,"R","greater than 3","0","middle school","elementary school","other","other","other","mother",2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,0,35,35,0,5,6,2
"MS","M",17,"U","greater than 3","0","middle school","high school","other","services","home","father",2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,4,70,75,80,5,2,1
"MS","M",19,"R","greater than 3","0","elementary school","elementary school","other","services","other","mother",2,1,1,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,25,40,0,5,6,2
"MS","M",18,"R","greater than 3","0","university or higher","middle school","other","other","home","father",2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,0,35,35,0,20,6,3.5
"MS","F",18,"R","greater than 3","0","middle school","middle school","at_home","other","other","mother",2,3,0,0,0,0,0,1,1,0,0,5,3,3,1,3,4,0,70,85,75,5,6,2
"MS","F",17,"U","greater than 3","0","university or higher","high school","teacher","other","other","mother",2,2,0,0,0,0,0,1,1,1,0,5,5,4,1,1,1,0,30,45,55,5,2,1
"MS","F",18,"R","greater than 3","0","university or higher","university or higher","teacher","at_home","reputation","mother",3,1,0,0,1,0,1,1,1,1,1,4,4,3,2,2,5,4,35,45,50,10,4,2
"MS","F",19,"R","greater than 3","0","middle school","high school","services","other","course","mother",1,3,1,0,0,0,1,0,1,1,0,5,4,2,1,2,5,4,50,55,50,5,4,1.5
"MS","F",18,"U","less than or equal to 3","0","high school","elementary school","teacher","services","course","mother",1,2,0,0,1,0,0,1,1,1,0,4,3,4,1,1,1,4,75,75,80,5,2,1
"MS","F",18,"U","greater than 3","0","elementary school","elementary school","other","other","course","mother",2,2,0,0,0,0,1,1,1,0,0,1,1,1,1,1,5,6,55,60,45,5,2,1
"MS","M",17,"U","less than or equal to 3","0","high school","elementary school","services","services","course","mother",2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,6,50,50,50,15,8,3.5
"MS","M",18,"R","less than or equal to 3","0","high school","middle school","services","other","course","mother",3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,4,50,55,55,15,8,3.5
